PR_Month,Delivery_Month,Material,PR_Qty,Delivery_Qty
8,9,51191900000184,11,11
9,9,51191900000184,0,0
10,10,51191900000184,0,0
11,11,51191900000184,0,0
12,12,51191900000184,0,0
1,1,51191900000190,0,0
2,2,51191900000190,0,0
3,3,51191900000190,0,0
4,4,51191900000190,0,0
5,5,51191900000190,0,0
6,6,51191900000190,0,0
7,7,51191900000190,0,0
8,8,51191900000190,0,0
9,9,51191900000190,0,0
10,10,51191900000190,5,5
11,11,51191900000190,9,9
12,12,51191900000190,0,0
1,1,51191900000198,0,0
2,2,51191900000198,20,20
3,3,51191900000198,80,80
4,4,51191900000198,40,40
5,6,51191900000198,40,40
6,6,51191900000198,40,40
7,7,51191900000198,0,0
8,8,51191900000198,50,50
9,9,51191900000198,50,50
10,11,51191900000198,60,60
11,11,51191900000198,60,60
12,12,51191900000198,0,0
1,1,51191900000207,40,40
2,3,51191900000207,40,40
3,3,51191900000207,0,0
4,4,51191900000207,0,0
5,5,51191900000207,80,80
6,6,51191900000207,0,0
7,7,51191900000207,0,0
8,8,51191900000207,0,0
9,9,51191900000207,100,50
10,10,51191900000207,20,20
11,11,51191900000207,0,0
12,12,51191900000207,0,0
1,1,51191900000221,20,20
2,2,51191900000221,20,20
3,3,51191900000221,20,20
4,4,51191900000221,60,60
5,5,51191900000221,40,40
6,6,51191900000221,0,0
7,7,51191900000221,40,40
8,8,51191900000221,0,0
9,9,51191900000221,0,0
10,11,51191900000221,50,50
11,11,51191900000221,0,0
12,12,51191900000221,0,0
1,1,51191900000248,0,0
2,2,51191900000248,0,0
3,3,51191900000248,0,0
4,4,51191900000248,0,0
5,5,51191900000248,0,0
6,6,51191900000248,0,0
7,7,51191900000248,0,0
8,8,51191900000248,0,0
9,9,51191900000248,0,0
10,10,51191900000248,3,3
11,11,51191900000248,0,0
12,12,51191900000248,0,0
1,1,51191900000275,0,0
2,2,51191900000275,0,0
3,3,51191900000275,20,20
4,5,51191900000275,10,10
5,5,51191900000275,20,20
6,6,51191900000275,0,0
7,7,51191900000275,20,20
8,8,51191900000275,0,0
9,9,51191900000275,20,20
10,11,51191900000275,13,13
11,11,51191900000275,0,0
12,12,51191900000275,0,0
1,1,51191900000279,0,0
2,3,51191900000279,200,200
3,3,51191900000279,0,0
4,4,51191900000279,0,0
5,5,51191900000279,0,0
6,6,51191900000279,0,0
7,7,51191900000279,0,0
8,8,51191900000279,0,0
9,9,51191900000279,0,0
10,10,51191900000279,0,0
11,11,51191900000279,0,0
12,12,51191900000279,0,0
1,1,51191900000280,576,576
2,2,51191900000280,1016,1016
3,3,51191900000280,0,0
4,4,51191900000280,0,0
5,5,51191900000280,0,0
6,6,51191900000280,0,0
7,7,51191900000280,0,0
8,8,51191900000280,0,0
9,9,51191900000280,0,0
10,10,51191900000280,0,0
11,11,51191900000280,0,0
12,12,51191900000280,0,0
1,1,51191900000281,0,0
2,2,51191900000281,50,50
3,3,51191900000281,0,0
4,4,51191900000281,0,0
5,5,51191900000281,0,0
6,6,51191900000281,0,0
7,7,51191900000281,0,0
8,8,51191900000281,0,0
9,9,51191900000281,0,0
10,10,51191900000281,0,0
11,11,51191900000281,0,0
12,12,51191900000281,0,0
1,1,51191900000285,0,0
2,2,51191900000285,0,0
3,3,51191900000285,0,0
4,4,51191900000285,0,0
5,5,51191900000285,50,50
6,6,51191900000285,0,0
7,7,51191900000285,0,0
8,8,51191900000285,0,0
9,9,51191900000285,0,0
10,10,51191900000285,50,50
11,11,51191900000285,0,0
12,12,51191900000285,0,0
1,1,51191900000325,0,0
2,2,51191900000325,0,0
3,3,51191900000325,0,0
4,4,51191900000325,0,0
5,5,51191900000325,0,0
6,6,51191900000325,728,728
7,7,51191900000325,0,0
8,8,51191900000325,0,0
9,9,51191900000325,0,0
10,10,51191900000325,0,0
11,11,51191900000325,0,0
12,12,51191900000325,0,0
1,1,51191900000329,0,0
2,2,51191900000329,0,0
3,3,51191900000329,0,0
4,4,51191900000329,0,0
5,5,51191900000329,0,0
6,6,51191900000329,0,0
7,7,51191900000329,4,4
8,8,51191900000329,0,0
9,10,51191900000329,3,3
10,11,51191900000329,2,2
11,11,51191900000329,0,0
12,12,51191900000329,0,0
1,1,51191900000333,0,0
2,2,51191900000333,0,0
3,3,51191900000333,0,0
4,4,51191900000333,0,0
5,5,51191900000333,0,0
6,6,51191900000333,0,0
7,7,51191900000333,0,0
8,8,51191900000333,0,0
9,10,51191900000333,50,50
10,10,51191900000333,150,150
11,11,51191900000333,445,445
12,12,51191900000333,0,0
1,1,51191900000336,0,0
2,2,51191900000336,0,0
3,3,51191900000336,0,0
4,4,51191900000336,0,0
5,5,51191900000336,0,0
6,6,51191900000336,0,0
7,7,51191900000336,0,0
8,8,51191900000336,0,0
9,9,51191900000336,0,0
10,10,51191900000336,220,219
11,11,51191900000336,0,0
12,12,51191900000336,0,0
1,1,51191900700018,0,0
2,2,51191900700018,20,10
3,3,51191900700018,10,10
4,4,51191900700018,10,10
4,5,51191900700018,10,10
5,5,51191900700018,0,0
6,6,51191900700018,20,20
7,8,51191900700018,10,10
8,8,51191900700018,20,20
9,9,51191900700018,20,20
10,10,51191900700018,0,0
11,11,51191900700018,15,15
12,12,51191900700018,0,0
1,1,51191902000018,20,20
2,2,51191902000018,40,40
3,3,51191902000018,40,40
4,5,51191902000018,40,40
5,5,51191902000018,0,0
6,6,51191902000018,0,0
7,7,51191902000018,0,0
8,8,51191902000018,0,0
9,9,51191902000018,0,0
10,10,51191902000018,40,40
11,11,51191902000018,0,0
12,12,51191902000018,0,0
1,1,51191905000003,20,20
2,2,51191905000003,0,0
3,3,51191905000003,20,20
4,4,51191905000003,10,10
5,5,51191905000003,0,0
6,6,51191905000003,30,30
7,8,51191905000003,10,10
8,9,51191905000003,10,10
9,9,51191905000003,10,10
10,10,51191905000003,0,0
11,11,51191905000003,10,10
12,12,51191905000003,0,0
1,1,51191905000030,0,0
2,2,51191905000030,1,1
3,3,51191905000030,0,0
4,4,51191905000030,0,0
5,5,51191905000030,0,0
6,6,51191905000030,0,0
7,7,51191905000030,0,0
8,8,51191905000030,0,0
9,9,51191905000030,0,0
10,10,51191905000030,0,0
11,11,51191905000030,0,0
12,12,51191905000030,0,0
1,1,51191905000044,30,30
2,2,51191905000044,10,10
2,3,51191905000044,10,10
3,3,51191905000044,20,20
4,4,51191905000044,30,30
5,5,51191905000044,20,20
5,6,51191905000044,10,10
6,6,51191905000044,10,10
7,7,51191905000044,52,32
7,8,51191905000044,20,20
8,8,51191905000044,20,20
9,9,51191905000044,20,20
10,10,51191905000044,12,12
10,11,51191905000044,12,12
11,11,51191905000044,16,16
12,12,51191905000044,0,0
1,1,51191905000101,10,10
2,2,51191905000101,0,0
3,3,51191905000101,0,0
4,5,51191905000101,30,30
5,5,51191905000101,0,0
6,6,51191905000101,0,0
7,7,51191905000101,0,0
8,8,51191905000101,0,0
9,9,51191905000101,0,0
10,10,51191905000101,0,0
11,11,51191905000101,0,0
12,12,51191905000101,0,0
1,1,51191905000104,40,40
2,2,51191905000104,0,0
3,3,51191905000104,0,0
4,5,51191905000104,20,20
5,5,51191905000104,0,0
6,6,51191905000104,0,0
7,7,51191905000104,0,0
8,8,51191905000104,0,0
9,9,51191905000104,0,0
10,10,51191905000104,0,0
11,11,51191905000104,0,0
12,12,51191905000104,0,0
1,1,51191905000105,200,200
2,2,51191905000105,0,0
3,3,51191905000105,0,0
4,4,51191905000105,200,200
5,5,51191905000105,0,0
6,6,51191905000105,0,0
7,7,51191905000105,0,0
8,8,51191905000105,0,0
9,9,51191905000105,0,0
10,10,51191905000105,0,0
11,11,51191905000105,90,90
12,12,51191905000105,0,0
1,1,51191905000167,0,0
2,2,51191905000167,0,0
3,3,51191905000167,10,10
4,4,51191905000167,0,0
5,5,51191905000167,10,10
6,6,51191905000167,0,0
7,8,51191905000167,10,10
8,8,51191905000167,20,20
9,9,51191905000167,0,0
10,10,51191905000167,10,10
11,12,51191905000167,5,5
12,12,51191905000167,0,0
1,1,51191905000173,0,0
2,2,51191905000173,0,0
3,3,51191905000173,0,0
4,4,51191905000173,0,0
5,5,51191905000173,0,0
6,6,51191905000173,0,0
7,7,51191905000173,0,0
8,8,51191905000173,20,20
9,9,51191905000173,0,0
10,10,51191905000173,0,0
11,11,51191905000173,0,0
12,12,51191905000173,0,0
1,1,51201607000009,0,0
2,2,51201607000009,5,5
3,3,51201607000009,0,0
4,4,51201607000009,5,5
5,5,51201607000009,0,0
6,6,51201607000009,10,10
7,7,51201607000009,0,0
8,8,51201607000009,0,0
9,9,51201607000009,0,0
10,10,51201607000009,0,0
11,11,51201607000009,5,5
12,12,51201607000009,0,0
1,1,51201608000037,0,0
2,2,51201608000037,0,0
3,3,51201608000037,20,20
4,4,51201608000037,20,20
5,5,51201608000037,5,5
6,6,51201608000037,0,0
7,7,51201608000037,0,0
8,8,51201608000037,5,5
9,9,51201608000037,0,0
10,11,51201608000037,1,1
11,11,51201608000037,0,0
12,12,51201608000037,0,0
1,1,51201608000041,0,0
2,2,51201608000041,0,0
3,3,51201608000041,10,10
4,4,51201608000041,0,0
5,5,51201608000041,0,0
6,6,51201608000041,0,0
7,7,51201608000041,0,0
8,8,51201608000041,0,0
9,9,51201608000041,0,0
10,10,51201608000041,15,15
11,11,51201608000041,15,15
12,12,51201608000041,0,0
1,1,51201608000042,0,0
2,2,51201608000042,0,0
3,3,51201608000042,0,0
4,4,51201608000042,0,0
5,5,51201608000042,0,0
6,6,51201608000042,0,0
7,7,51201608000042,0,0
8,8,51201608000042,0,0
9,9,51201608000042,0,0
10,10,51201608000042,141,141
11,11,51201608000042,0,0
12,12,51201608000042,0,0
1,1,51201615000001,0,0
2,2,51201615000001,0,0
3,3,51201615000001,0,0
4,4,51201615000001,0,0
5,5,51201615000001,0,0
6,7,51201615000001,1,1
7,7,51201615000001,0,0
8,8,51201615000001,0,0
9,9,51201615000001,0,0
10,10,51201615000001,0,0
11,11,51201615000001,0,0
12,12,51201615000001,0,0
1,1,51201615000004,0,0
2,2,51201615000004,0,0
3,3,51201615000004,0,0
4,4,51201615000004,0,0
5,5,51201615000004,0,0
6,6,51201615000004,0,0
7,7,51201615000004,0,0
8,8,51201615000004,0,0
9,9,51201615000004,0,0
10,11,51201615000004,1,1
11,11,51201615000004,0,0
12,12,51201615000004,0,0
1,1,51201628000004,0,0
2,2,51201628000004,0,0
3,3,51201628000004,0,0
4,4,51201628000004,0,0
5,5,51201628000004,0,0
6,6,51201628000004,0,0
7,7,51201628000004,0,0
8,8,51201628000004,0,0
9,9,51201628000004,0,0
10,10,51201628000004,0,0
11,11,51201628000004,5,5
12,12,51201628000004,0,0
1,1,51201628700004,0,0
2,2,51201628700004,5,5
3,3,51201628700004,0,0
4,4,51201628700004,0,0
5,5,51201628700004,0,0
6,6,51201628700004,0,0
7,7,51201628700004,0,0
8,8,51201628700004,0,0
9,9,51201628700004,0,0
10,10,51201628700004,0,0
11,11,51201628700004,0,0
12,12,51201628700004,0,0
1,1,51201649000002,0,0
2,2,51201649000002,0,0
3,3,51201649000002,0,0
4,4,51201649000002,0,0
5,5,51201649000002,4,4
6,6,51201649000002,0,0
7,7,51201649000002,0,0
8,8,51201649000002,0,0
9,9,51201649000002,0,0
10,10,51201649000002,0,0
11,11,51201649000002,0,0
12,12,51201649000002,0,0
1,1,51201649000005,0,0
2,2,51201649000005,0,0
3,3,51201649000005,0,0
4,4,51201649000005,3,3
5,5,51201649000005,0,0
6,6,51201649000005,0,0
7,7,51201649000005,0,0
8,8,51201649000005,0,0
9,9,51201649000005,4,4
10,10,51201649000005,4,4
11,11,51201649000005,5,5
12,12,51201649000005,0,0
1,1,51211606000001,0,0
2,2,51211606000001,0,0
3,3,51211606000001,0,0
4,4,51211606000001,0,0
5,6,51211606000001,1,1
6,6,51211606000001,0,0
7,7,51211606000001,0,0
8,8,51211606000001,0,0
9,9,51211606000001,0,0
10,10,51211606000001,0,0
11,11,51211606000001,0,0
12,12,51211606000001,0,0
1,1,51212000000044,0,0
2,2,51212000000044,0,0
3,3,51212000000044,20,20
4,4,51212000000044,20,20
5,5,51212000000044,20,20
6,6,51212000000044,20,20
7,7,51212000000044,40,40
8,8,51212000000044,80,80
9,9,51212000000044,50,50
10,10,51212000000044,50,50
11,11,51212000000044,50,50
12,12,51212000000044,0,0
1,1,51212027000001,0,0
2,2,51212027000001,0,0
3,3,51212027000001,20,20
4,4,51212027000001,0,0
5,5,51212027000001,0,0
6,6,51212027000001,0,0
7,7,51212027000001,0,0
8,8,51212027000001,0,0
9,9,51212027000001,20,20
10,10,51212027000001,0,0
11,11,51212027000001,0,0
12,12,51212027000001,0,0
1,1,51212035000001,0,0
2,2,51212035000001,0,0
3,3,51212035000001,0,0
4,4,51212035000001,0,0
5,5,51212035000001,0,0
6,6,51212035000001,0,0
7,7,51212035000001,0,0
8,8,51212035000001,0,0
9,9,51212035000001,0,0
10,10,51212035000001,0,0
11,11,51212035000001,152,152
12,12,51212035000001,0,0
1,1,51212035000002,0,0
2,2,51212035000002,0,0
3,3,51212035000002,0,0
4,4,51212035000002,0,0
5,6,51212035000002,51,51
6,6,51212035000002,0,0
7,7,51212035000002,0,0
8,8,51212035000002,0,0
9,9,51212035000002,0,0
10,10,51212035000002,0,0
11,11,51212035000002,0,0
12,12,51212035000002,0,0
1,1,51212404000001,2,2
1,2,51212404000001,2,2
2,2,51212404000001,0,0
3,4,51212404000001,4,4
4,4,51212404000001,0,0
5,5,51212404000001,4,4
6,6,51212404000001,4,4
7,7,51212404000001,4,4
8,8,51212404000001,0,0
9,9,51212404000001,0,0
10,10,51212404000001,12,12
11,11,51212404000001,0,0
12,12,51212404000001,0,0
1,1,51241211000010,0,0
2,2,51241211000010,0,0
3,3,51241211000010,0,0
4,4,51241211000010,0,0
5,5,51241211000010,0,0
6,6,51241211000010,0,0
7,7,51241211000010,0,0
8,8,51241211000010,0,0
9,9,51241211000010,0,0
10,10,51241211000010,0,0
11,11,51241211000010,13,13
12,12,51241211000010,0,0
1,1,51241232000002,0,0
2,2,51241232000002,0,0
3,3,51241232000002,0,0
4,4,51241232000002,0,0
5,5,51241232000002,0,0
6,6,51241232000002,0,0
7,7,51241232000002,0,0
8,8,51241232000002,0,0
9,9,51241232000002,0,0
10,10,51241232000002,0,0
11,11,51241232000002,60,60
12,12,51241232000002,0,0
1,1,51241234000007,0,0
2,2,51241234000007,0,0
3,3,51241234000007,0,0
4,4,51241234000007,0,0
5,5,51241234000007,0,0
6,6,51241234000007,0,0
7,7,51241234000007,0,0
8,8,51241234000007,0,0
9,9,51241234000007,0,0
10,10,51241234000007,0,0
11,11,51241234000007,1,1
12,12,51241234000007,0,0
1,1,51351606000002,0,0
2,2,51351606000002,0,0
3,3,51351606000002,0,0
4,4,51351606000002,0,0
5,5,51351606000002,0,0
6,6,51351606000002,0,0
7,7,51351606000002,0,0
8,8,51351606000002,0,0
9,9,51351606000002,0,0
10,10,51351606000002,0,0
11,11,51351606000002,6,6
12,12,51351606000002,0,0
1,1,53131602000024,0,0
2,2,53131602000024,0,0
3,3,53131602000024,10,10
4,4,53131602000024,0,0
5,5,53131602000024,0,0
6,6,53131602000024,0,0
7,7,53131602000024,0,0
8,8,53131602000024,0,0
9,9,53131602000024,0,0
10,10,53131602000024,0,0
11,11,53131602000024,0,0
12,12,53131602000024,0,0
1,1,53131602000028,30,30
2,2,53131602000028,30,30
2,3,53131602000028,60,60
3,3,53131602000028,0,0
4,4,53131602000028,60,60
5,5,53131602000028,0,0
6,6,53131602000028,0,0
7,7,53131602000028,60,60
8,8,53131602000028,0,0
9,10,53131602000028,50,50
10,11,53131602000028,80,80
11,11,53131602000028,80,80
12,12,53131602000028,0,0
1,1,53131602000029,15,15
2,2,53131602000029,10,10
3,4,53131602000029,10,10
4,4,53131602000029,0,0
5,5,53131602000029,20,20
6,6,53131602000029,0,0
7,7,53131602000029,10,10
8,9,53131602000029,10,10
9,10,53131602000029,5,5
10,10,53131602000029,10,10
11,11,53131602000029,15,15
12,12,53131602000029,0,0
1,1,53131602000030,10,10
2,2,53131602000030,0,0
3,3,53131602000030,0,0
4,4,53131602000030,0,0
5,5,53131602000030,20,20
6,6,53131602000030,0,0
7,7,53131602000030,0,0
8,8,53131602000030,0,0
9,9,53131602000030,20,20
10,10,53131602000030,10,10
11,11,53131602000030,15,15
12,12,53131602000030,0,0
1,1,53131608000011,0,0
2,2,53131608000011,0,0
3,3,53131608000011,0,0
4,4,53131608000011,0,0
5,5,53131608000011,0,0
6,6,53131608000011,0,0
7,7,53131608000011,0,0
8,8,53131608000011,0,0
9,9,53131608000011,0,0
10,10,53131608000011,1,1
11,11,53131608000011,3,3
12,12,53131608000011,0,0
1,1,53131608000160,3,3
2,2,53131608000160,0,0
3,3,53131608000160,0,0
4,4,53131608000160,0,0
5,5,53131608000160,0,0
6,6,53131608000160,0,0
7,7,53131608000160,0,0
8,8,53131608000160,0,0
9,9,53131608000160,0,0
10,10,53131608000160,0,0
11,11,53131608000160,0,0
12,12,53131608000160,0,0
1,1,53131609000017,0,0
2,2,53131609000017,0,0
3,3,53131609000017,0,0
4,4,53131609000017,0,0
5,5,53131609000017,0,0
6,6,53131609000017,0,0
7,7,53131609000017,0,0
8,8,53131609000017,0,0
9,9,53131609000017,0,0
10,10,53131609000017,16,16
11,11,53131609000017,0,0
12,12,53131609000017,0,0
1,1,53131613000015,0,0
2,2,53131613000015,0,0
3,3,53131613000015,0,0
4,4,53131613000015,0,0
5,5,53131613000015,0,0
6,6,53131613000015,0,0
7,7,53131613000015,0,0
8,8,53131613000015,0,0
9,10,53131613000015,1,1
10,10,53131613000015,0,0
11,11,53131613000015,0,0
12,12,53131613000015,0,0
1,1,53131613000275,0,0
2,2,53131613000275,0,0
3,3,53131613000275,0,0
4,4,53131613000275,0,0
5,5,53131613000275,0,0
6,6,53131613000275,0,0
7,7,53131613000275,0,0
8,8,53131613000275,0,0
9,9,53131613000275,0,0
10,10,53131613000275,0,0
11,11,53131613000275,5,5
12,12,53131613000275,0,0
1,1,53131613000281,1,1
2,2,53131613000281,0,0
3,3,53131613000281,0,0
4,4,53131613000281,0,0
5,5,53131613000281,0,0
6,6,53131613000281,0,0
7,7,53131613000281,0,0
8,8,53131613000281,0,0
9,9,53131613000281,0,0
10,10,53131613000281,0,0
11,11,53131613000281,0,0
12,12,53131613000281,0,0
1,1,53131613000286,4,2
2,2,53131613000286,0,0
3,3,53131613000286,0,0
4,4,53131613000286,0,0
5,5,53131613000286,0,0
6,6,53131613000286,0,0
7,7,53131613000286,0,0
8,8,53131613000286,0,0
9,9,53131613000286,0,0
10,10,53131613000286,0,0
11,11,53131613000286,2,2
12,12,53131613000286,0,0
1,1,53131613000728,0,0
2,2,53131613000728,0,0
3,3,53131613000728,1,1
4,4,53131613000728,1,1
4,5,53131613000728,1,1
5,5,53131613000728,0,0
6,6,53131613000728,0,0
7,7,53131613000728,0,0
8,8,53131613000728,0,0
9,10,53131613000728,1,1
10,10,53131613000728,0,0
11,11,53131613000728,0,0
12,12,53131613000728,0,0
1,1,53131613001004,0,0
2,2,53131613001004,0,0
3,3,53131613001004,0,0
4,4,53131613001004,1,1
5,5,53131613001004,0,0
6,6,53131613001004,0,0
7,7,53131613001004,0,0
8,8,53131613001004,0,0
9,10,53131613001004,1,1
10,10,53131613001004,0,0
11,11,53131613001004,0,0
12,12,53131613001004,0,0
1,1,53131613001005,0,0
2,2,53131613001005,0,0
3,3,53131613001005,0,0
4,4,53131613001005,1,1
5,5,53131613001005,0,0
6,6,53131613001005,0,0
7,7,53131613001005,0,0
8,8,53131613001005,0,0
9,9,53131613001005,0,0
10,10,53131613001005,0,0
11,11,53131613001005,0,0
12,12,53131613001005,0,0
1,1,53131613001006,0,0
2,2,53131613001006,0,0
3,3,53131613001006,0,0
4,4,53131613001006,1,1
5,5,53131613001006,0,0
6,6,53131613001006,0,0
7,7,53131613001006,0,0
8,8,53131613001006,0,0
9,9,53131613001006,0,0
10,10,53131613001006,0,0
11,11,53131613001006,0,0
12,12,53131613001006,0,0
1,1,53131613001007,0,0
2,2,53131613001007,0,0
3,3,53131613001007,0,0
4,4,53131613001007,1,1
5,5,53131613001007,0,0
6,6,53131613001007,0,0
7,7,53131613001007,0,0
8,8,53131613001007,0,0
9,9,53131613001007,0,0
10,10,53131613001007,0,0
11,11,53131613001007,0,0
12,12,53131613001007,0,0
1,1,53131615000397,0,0
2,2,53131615000397,2,2
3,3,53131615000397,0,0
4,4,53131615000397,0,0
5,5,53131615000397,0,0
6,6,53131615000397,0,0
7,7,53131615000397,0,0
8,8,53131615000397,0,0
9,9,53131615000397,0,0
10,10,53131615000397,0,0
11,11,53131615000397,0,0
12,12,53131615000397,0,0
1,1,53131628000029,10,10
2,2,53131628000029,0,0
3,3,53131628000029,60,60
4,4,53131628000029,0,0
5,5,53131628000029,20,20
6,6,53131628000029,0,0
7,7,53131628000029,20,20
8,9,53131628000029,20,20
9,9,53131628000029,50,50
10,10,53131628000029,60,60
11,11,53131628000029,0,0
12,12,53131628000029,0,0
1,1,53131628000030,10,10
2,2,53131628000030,0,0
3,3,53131628000030,50,50
4,4,53131628000030,0,0
5,5,53131628000030,20,20
6,6,53131628000030,0,0
7,7,53131628000030,20,20
8,8,53131628000030,0,0
9,9,53131628000030,20,20
9,10,53131628000030,10,10
10,10,53131628000030,30,30
11,11,53131628000030,20,20
12,12,53131628000030,0,0
1,1,53131628000031,0,0
2,2,53131628000031,0,0
3,3,53131628000031,0,0
4,4,53131628000031,20,20
5,5,53131628000031,0,0
6,6,53131628000031,0,0
7,7,53131628000031,0,0
8,8,53131628000031,0,0
9,9,53131628000031,0,0
10,10,53131628000031,0,0
11,11,53131628000031,0,0
12,12,53131628000031,0,0
1,1,53131628000044,0,0
2,2,53131628000044,0,0
3,3,53131628000044,0,0
4,4,53131628000044,0,0
5,5,53131628000044,6,6
6,6,53131628000044,0,0
7,7,53131628000044,0,0
8,8,53131628000044,10,10
9,9,53131628000044,0,0
10,10,53131628000044,0,0
11,12,53131628000044,5,5
12,12,53131628000044,0,0
1,1,53131628000045,2,2
2,2,53131628000045,0,0
3,3,53131628000045,0,0
4,4,53131628000045,0,0
5,5,53131628000045,0,0
6,6,53131628000045,0,0
7,7,53131628000045,0,0
8,8,53131628000045,0,0
9,9,53131628000045,0,0
10,10,53131628000045,0,0
11,11,53131628000045,0,0
12,12,53131628000045,0,0
1,1,53131628000046,2,2
2,2,53131628000046,0,0
3,3,53131628000046,3,3
4,4,53131628000046,0,0
5,5,53131628000046,0,0
6,6,53131628000046,0,0
7,7,53131628000046,0,0
8,8,53131628000046,0,0
9,9,53131628000046,0,0
10,10,53131628000046,0,0
11,12,53131628000046,2,2
12,12,53131628000046,0,0
